Name,ID,URL,Date,Time,Venue,City,Country,Latitude,Longitude,Genre,SubGenre,PriceRange,Currency
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbF,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbF,2024-12-27,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYb6,https://www.ticketmaster.com/event/Z7r9jZ1A7FYb6,2024-12-26,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbd,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbd,2024-12-22,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbJ,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbJ,2025-01-07,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
New York Yankees v Pittsburgh Pirates **Pinstripe Pass**,vvG1VZbKK57ND7,https://www.ticketmaster.com/new-york-yankees-v-pittsburgh-pirates-tampa-florida-03-16-2025/event/0D006134CB123EC4,2025-03-16,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,27.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbb,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbb,2025-01-01,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
New York Yankees v Minnesota Twins **Pinstripe Pass**,vvG1VZbKK5eKBV,https://www.ticketmaster.com/new-york-yankees-v-minnesota-twins-tampa-florida-03-06-2025/event/0D006134CB093EB4,2025-03-06,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,27.0,USD
Hamilton,Z7r9jZ1A7a6PJ,https://www.ticketmaster.com/event/Z7r9jZ1A7a6PJ,2025-02-09,13:00:00,Peace Center,Greenville,United States Of America,34.848202,-82.403503,Theatre,Musical,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYb0,https://www.ticketmaster.com/event/Z7r9jZ1A7FYb0,2025-01-05,14:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4E,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4E,2024-11-29,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYpZ,https://www.ticketmaster.com/event/Z7r9jZ1A7FYpZ,2024-12-11,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYpv,https://www.ticketmaster.com/event/Z7r9jZ1A7FYpv,2024-12-11,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYpk,https://www.ticketmaster.com/event/Z7r9jZ1A7FYpk,2024-12-15,14:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbw,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbw,2025-01-11,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbZ,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbZ,2024-12-20,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbN,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbN,2025-01-04,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Hamilton,Z7r9jZ1A7a6PK,https://www.ticketmaster.com/event/Z7r9jZ1A7a6PK,2025-02-16,19:00:00,Peace Center,Greenville,United States Of America,34.848202,-82.403503,Theatre,Musical,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbv,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbv,2024-12-21,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbt,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbt,2025-01-09,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbo,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbo,2024-12-29,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYb3,https://www.ticketmaster.com/event/Z7r9jZ1A7FYb3,2024-12-29,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYby,https://www.ticketmaster.com/event/Z7r9jZ1A7FYby,2025-01-18,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbf,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbf,2024-12-30,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Hamilton,Z7r9jZ1A7a60g,https://www.ticketmaster.com/event/Z7r9jZ1A7a60g,2025-02-14,20:00:00,Peace Center,Greenville,United States Of America,34.848202,-82.403503,Theatre,Musical,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbx,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbx,2025-01-04,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4V,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4V,2024-12-05,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbM,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbM,2025-01-17,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbE,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbE,2025-01-08,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4I,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4I,2024-11-30,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbI,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbI,2025-01-08,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYpe,https://www.ticketmaster.com/event/Z7r9jZ1A7FYpe,2024-12-12,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Tucson Roadrunners vs. Abbotsford Canucks,17k8vOG62nMRK0w,https://www.ticketmaster.com/tucson-roadrunners-vs-abbotsford-canucks-tucson-arizona-02-23-2025/event/190060FAB7BD3932,2025-02-23,16:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbs,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbs,2025-01-11,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYb7,https://www.ticketmaster.com/event/Z7r9jZ1A7FYb7,2024-12-22,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Tucson Roadrunners vs. Rockford IceHogs,17k8vOG62nzaNEY,https://www.ticketmaster.com/tucson-roadrunners-vs-rockford-icehogs-tucson-arizona-02-28-2025/event/190060FAB82639F0,2025-02-28,19:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbU,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbU,2025-01-16,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
San Jose Barracuda vs. Tucson Roadrunners,G5vYZbCxIbV7i,https://www.ticketmaster.com/san-jose-barracuda-vs-tucson-roadrunners-san-jose-california-02-07-2025/event/1C0060E8A863412C,2025-02-07,19:30:00,Tech CU Arena,San Jose,United States Of America,37.319544,-121.865265,Hockey,AHL,13.0,USD
Hamilton (UK),15dbZbp-gx8-K,https://theatre.ticketmaster.co.uk/book/1GWPL-hamilton/#perf=1GWPL-4&date=2024-11-28&time=2.30PM,2024-11-28,14:30:00,Wales Millennium Centre,Cardiff,Great Britain,51.464791,-3.163203,Theatre,Musical,,
Hamilton (UK),16dbZbp-gG7WY-O,https://theatre.ticketmaster.co.uk/book/1GWPL-hamilton/#perf=1GWPL-6&date=2024-11-29&time=7.30PM,2024-11-29,19:30:00,Wales Millennium Centre,Cardiff,Great Britain,51.464791,-3.163203,Theatre,Musical,,
Hamilton (UK),16dbZbp-gG7YZ-q,https://theatre.ticketmaster.co.uk/book/1GWPL-hamilton/#perf=1GWPL-5&date=2024-11-28&time=7.30PM,2024-11-28,19:30:00,Wales Millennium Centre,Cardiff,Great Britain,51.464791,-3.163203,Theatre,Musical,,
Harry Potter and the Cursed Child - Parts 1 & 2 Fri 14:00 & 19:00,16djZb7JAG7R8XO,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-60D&date=2024-11-29&time=2.00PM,2024-11-29,14:00:00,Palace Theatre,London,Great Britain,51.5131668,-0.1297073,Theatre,Drama,,
Suite: Wizards vs Clippers,1A4Zk7MGkePj3Ks,https://fevo-enterprise.com/event/2024257320240903-112223025,2024-11-27,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,,
Hamilton (NY),Z1r9uZrrZbpZ170F48,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-11-27-2024/event/Z1r9uZrrZbpZ170F48,2024-11-27,19:00:00,Richard Rodgers Theatre,New York,United States Of America,40.75920382,-73.98676323,Theatre,Musical,,
Hamilton (NY),Z1r9uZrrZbpZ170FbK,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-11-29-2024/event/Z1r9uZrrZbpZ170FbK,2024-11-29,19:00:00,Richard Rodgers Theatre,New York,United States Of America,40.75920382,-73.98676323,Theatre,Musical,,
Hamilton (NY),Z1r9uZrrZbpZ170Fbx,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-11-29-2024/event/Z1r9uZrrZbpZ170Fbx,2024-11-29,13:00:00,Richard Rodgers Theatre,New York,United States Of America,40.75920382,-73.98676323,Theatre,Musical,,
Hamilton (Touring),Z7r9jZ1A7Fw73,https://www.ticketmaster.com/event/Z7r9jZ1A7Fw73,2024-11-27,19:30:00,Orpheum Theatre-San Francisco,San Francisco,United States Of America,37.779499,-122.419502,Theatre,Musical,,
Hamilton (Touring),Z7r9jZ1A7Fw7K,https://www.ticketmaster.com/event/Z7r9jZ1A7Fw7K,2024-11-29,19:30:00,Orpheum Theatre-San Francisco,San Francisco,United States Of America,37.779499,-122.419502,Theatre,Musical,,
Hamilton (Touring),Z7r9jZ1A7Fw7P,https://www.ticketmaster.com/event/Z7r9jZ1A7Fw7P,2024-11-28,19:30:00,Orpheum Theatre-San Francisco,San Francisco,United States Of America,37.779499,-122.419502,Theatre,Musical,,
Hamilton (Touring),Z7r9jZ1A7Fw7e,https://www.ticketmaster.com/event/Z7r9jZ1A7Fw7e,2024-11-29,13:00:00,Orpheum Theatre-San Francisco,San Francisco,United States Of America,37.779499,-122.419502,Theatre,Musical,,
Hamilton,Z7r9jZ1A7aPAb,https://www.ticketmaster.com/event/Z7r9jZ1A7aPAb,2024-11-29,19:00:00,Richard Rodgers Theatre-NY,New York,United States Of America,40.7593,-73.990196,Theatre,Musical,,
Hamilton,Z7r9jZ1A7aPAp,https://www.ticketmaster.com/event/Z7r9jZ1A7aPAp,2024-11-29,13:00:00,Richard Rodgers Theatre-NY,New York,United States Of America,40.7593,-73.990196,Theatre,Musical,,
Hamilton (UK),15dbZbp-UbY-0,https://theatre.ticketmaster.co.uk/book/1GWPL-hamilton/#perf=1GWPL-8&date=2024-11-30&time=7.30PM,2024-11-30,19:30:00,Wales Millennium Centre,Cardiff,Great Britain,51.464791,-3.163203,Theatre,Musical,,
Harry Potter and the Cursed Child - Parts 1 & 2 Sat 14:00 & 19:00,16MZkva-NZACv886,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-60F&date=2024-11-30&time=2.00PM,2024-11-30,14:00:00,Palace Theatre,London,Great Britain,51.5131668,-0.1297073,Theatre,Drama,,
Hamilton (UK),16UZkAIqxZACva6d,https://theatre.ticketmaster.co.uk/book/1GWPL-hamilton/#perf=1GWPL-7&date=2024-11-30&time=2.30PM,2024-11-30,14:30:00,Wales Millennium Centre,Cardiff,Great Britain,51.464791,-3.163203,Theatre,Musical,,
Hamilton (NY),Z1r9uZrrZbpZ170F_F,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-11-30-2024/event/Z1r9uZrrZbpZ170F_F,2024-11-30,13:00:00,Richard Rodgers Theatre,New York,United States Of America,40.75920382,-73.98676323,Theatre,Musical,,
Hamilton (NY),Z1r9uZrrZbpZ170F_y,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-11-30-2024/event/Z1r9uZrrZbpZ170F_y,2024-11-30,19:00:00,Richard Rodgers Theatre,New York,United States Of America,40.75920382,-73.98676323,Theatre,Musical,,
Hamilton (Touring),Z7r9jZ1A7F9p6,https://www.ticketmaster.com/event/Z7r9jZ1A7F9p6,2024-11-30,19:30:00,Orpheum Theatre-San Francisco,San Francisco,United States Of America,37.779499,-122.419502,Theatre,Musical,,
Hamilton,Z7r9jZ1A7GF0M,https://www.ticketmaster.com/event/Z7r9jZ1A7GF0M,2024-11-30,19:00:00,Richard Rodgers Theatre-NY,New York,United States Of America,40.7593,-73.990196,Theatre,Musical,,
Hamilton,Z7r9jZ1A7GF0U,https://www.ticketmaster.com/event/Z7r9jZ1A7GF0U,2024-11-30,13:00:00,Richard Rodgers Theatre-NY,New York,United States Of America,40.7593,-73.990196,Theatre,Musical,,
Hamilton (Touring),Z7r9jZ1A7k90M,https://www.ticketmaster.com/event/Z7r9jZ1A7k90M,2024-11-30,13:00:00,Orpheum Theatre-San Francisco,San Francisco,United States Of America,37.779499,-122.419502,Theatre,Musical,,
San Diego Gulls vs. Tucson Roadrunners,Z7r9jZ1A7utoY,https://www.ticketmaster.com/event/Z7r9jZ1A7utoY,2024-11-30,18:00:00,Pechanga Arena San Diego,San Diego,United States Of America,32.777599,-117.195999,Hockey,Minor League,,
Harry Potter and the Cursed Child - Parts 1 & 2 Sun 13:00 & 18:00,16djZb7JkG7R-va,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-60H&date=2024-12-01&time=1.00PM,2024-12-01,13:00:00,Palace Theatre,London,Great Britain,51.5131668,-0.1297073,Theatre,Drama,,
Baltimore Ravens vs. Philadelphia Eagles,17A8vOG61ChXN3X,https://www.ticketmaster.com/baltimore-ravens-vs-philadelphia-eagles-baltimore-maryland-12-01-2024/event/150060A39BFA34BE,2024-12-01,16:25:00,M&T Bank Stadium,Baltimore,United States Of America,39.277932,-76.622653,Football,NFL,,
Toronto Raptors vs. Miami Heat,1k7Zv-a6GACtOBq,https://www.ticketmaster.ca/toronto-raptors-vs-miami-heat-toronto-ontario-12-01-2024/event/100061247EA60E9D,2024-12-01,18:00:00,Scotiabank Arena,Toronto,Canada,43.6439254,-79.3783234,Basketball,NBA,39.0,CAD
Hamilton (NY),Z1r9uZrrZbpZ170Fj-,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-01-2024/event/Z1r9uZrrZbpZ170Fj-,2024-12-01,13:00:00,Richard Rodgers Theatre,New York,United States Of America,40.75920382,-73.98676323,Theatre,Musical,,
Utah Jazz vs. Los Angeles Lakers,Z7r9jZ1A7CK7A,https://www.ticketmaster.com/event/Z7r9jZ1A7CK7A,2024-12-01,18:00:00,Delta Center,Salt Lake City,United States Of America,40.756599,-111.8992,Basketball,NBA,,
Hamilton,Z7r9jZ1A7GF0z,https://www.ticketmaster.com/event/Z7r9jZ1A7GF0z,2024-12-01,13:00:00,Richard Rodgers Theatre-NY,New York,United States Of America,40.7593,-73.990196,Theatre,Musical,,
Hamilton (Touring),Z7r9jZ1A7k77P,https://www.ticketmaster.com/event/Z7r9jZ1A7k77P,2024-12-01,13:00:00,Orpheum Theatre-San Francisco,San Francisco,United States Of America,37.779499,-122.419502,Theatre,Musical,,
Hamilton (UK),15dbZbp-UJ8-J,https://theatre.ticketmaster.co.uk/book/1GWPL-hamilton/#perf=1GWPL-9&date=2024-12-02&time=7.30PM,2024-12-02,19:30:00,Wales Millennium Centre,Cardiff,Great Britain,51.464791,-3.163203,Theatre,Musical,,
Minnesota Timberwolves vs. Los Angeles Lakers,Z7r9jZ1A7C3_0,https://www.ticketmaster.com/event/Z7r9jZ1A7C3_0,2024-12-02,19:00:00,Target Center,Minneapolis,United States Of America,44.970299,-93.286102,Basketball,NBA,,
Hamilton (UK),16dbZbp-UG7SY-n,https://theatre.ticketmaster.co.uk/book/1GWPL-hamilton/#perf=1GWPL-A&date=2024-12-03&time=7.30PM,2024-12-03,19:30:00,Wales Millennium Centre,Cardiff,Great Britain,51.464791,-3.163203,Theatre,Musical,,
EMIRATES NBA CUP | Toronto Raptors v Indiana Pacers,1k7Zv-a6GACn8BL,https://www.ticketmaster.ca/emirates-nba-cup-toronto-raptors-v-toronto-ontario-12-03-2024/event/100061247EA90E9F,2024-12-03,19:30:00,Scotiabank Arena,Toronto,Canada,43.6439254,-79.3783234,Basketball,NBA,31.0,CAD
Hamilton (NY),Z1r9uZrrZbpZ170607,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-03-2024/event/Z1r9uZrrZbpZ170607,2024-12-03,19:00:00,Richard Rodgers Theatre,New York,United States Of America,40.75920382,-73.98676323,Theatre,Musical,,
UCLA Bruins Mens Basketball vs. Washington Huskies Mens Basketball,Z7r9jZ1A78Yq_,https://www.ticketmaster.com/event/Z7r9jZ1A78Yq_,2024-12-03,19:30:00,Pauley Pavilion-UCLA,Los Angeles,United States Of America,34.065701,-118.436996,Basketball,College,,
Hamilton,Z7r9jZ1A7GF0y,https://www.ticketmaster.com/event/Z7r9jZ1A7GF0y,2024-12-03,19:00:00,Richard Rodgers Theatre-NY,New York,United States Of America,40.7593,-73.990196,Theatre,Musical,,
Hamilton (Touring),Z7r9jZ1A7k7AA,https://www.ticketmaster.com/event/Z7r9jZ1A7k7AA,2024-12-03,19:30:00,Orpheum Theatre-San Francisco,San Francisco,United States Of America,37.779499,-122.419502,Theatre,Musical,,
Hamilton (UK),15dbZbp-MvO-s,https://theatre.ticketmaster.co.uk/book/1GWPL-hamilton/#perf=1GWPL-B&date=2024-12-04&time=7.30PM,2024-12-04,19:30:00,Wales Millennium Centre,Cardiff,Great Britain,51.464791,-3.163203,Theatre,Musical,,
Harry Potter and the Cursed Child - Parts 1 & 2 Wed 14:00 & 19:00,16MZkva-SZA8evA8,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-60J&date=2024-12-04&time=2.00PM,2024-12-04,14:00:00,Palace Theatre,London,Great Britain,51.5131668,-0.1297073,Theatre,Drama,,
Hamilton (NY),Z1r9uZrrZbpZ170F46,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-04-2024/event/Z1r9uZrrZbpZ170F46,2024-12-04,13:00:00,Richard Rodgers Theatre,New York,United States Of America,40.75920382,-73.98676323,Theatre,Musical,,
Hamilton (NY),Z1r9uZrrZbpZ170F4o,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-12-04-2024/event/Z1r9uZrrZbpZ170F4o,2024-12-04,19:00:00,Richard Rodgers Theatre,New York,United States Of America,40.75920382,-73.98676323,Theatre,Musical,,
Hamilton (Touring),Z7r9jZ1A7Fw7N,https://www.ticketmaster.com/event/Z7r9jZ1A7Fw7N,2024-12-04,13:00:00,Orpheum Theatre-San Francisco,San Francisco,United States Of America,37.779499,-122.419502,Theatre,Musical,,
Hamilton,Z7r9jZ1A7GFPZ,https://www.ticketmaster.com/event/Z7r9jZ1A7GFPZ,2024-12-04,13:00:00,Richard Rodgers Theatre-NY,New York,United States Of America,40.7593,-73.990196,Theatre,Musical,,
Hamilton,Z7r9jZ1A7GFPv,https://www.ticketmaster.com/event/Z7r9jZ1A7GFPv,2024-12-04,19:00:00,Richard Rodgers Theatre-NY,New York,United States Of America,40.7593,-73.990196,Theatre,Musical,,
Hamilton (Touring),Z7r9jZ1A7k77S,https://www.ticketmaster.com/event/Z7r9jZ1A7k77S,2024-12-04,19:30:00,Orpheum Theatre-San Francisco,San Francisco,United States Of America,37.779499,-122.419502,Theatre,Musical,,
